title,company,rating,review_count,urgently_hiring,snippet,dradis_job,new_job,sponsored,featured_employer,indeed_applyable,source_id,job_location_postal,salary_min,salary_max,company_has_link,job_type_Full-time,job_type_Part-time,job_type_Temporary,job_type_Contract,job_type_Internship,job_type_N/A,relative_time,activity_date,activity_date_na,location_remote,no_postal,remote_work_model,hires_needed_na,hires_needed_exact_na,hires_needed_exact
Sr. Kafka Developer,Adept Consultants,4.0,1,False,"Minimum 10 years of Software Development experience in Java.
 Implemented Kafka, Kafka Streams and deployed to production.
 DevSecOps using tools like SonarQube.",True,False,False,False,True,20027001,55317.0,80081,139866,False,True,False,False,False,False,False,31,6,False,False,True,0,False,False,5
Sr Software Engineer I,Starkey Hearing Technologies,2.0,5,False,"JOB DUTIES: Lead, participate in, and support software development to meet cost, schedule, and performance goals for company¡¦s software systems.",False,True,False,False,False,616149,55344.0,110000,113300,True,True,False,False,False,False,False,1,-1,True,False,False,0,True,True,0
Senior Backend Software Engineer,C2FO,4.5,2,False,"Mentor, pair with and support the growth of other engineers.
 Location: * Remote, (GMT-06:00) Central Time +/- 2 hours preferred.",True,False,True,False,True,9098013,55317.0,110000,150000,False,True,False,False,False,False,False,19,-1,True,False,True,2,False,False,1
Principal Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"7+ years of software engineering experience.
 In-depth knowledge of software engineering best practices (coding standards, code reviews, source control",False,True,True,False,False,213,55317.0,134900,174700,True,False,False,False,False,False,True,6,-1,True,True,True,2,True,True,0
Sr. Software Engineer - Java Spring Boot,BlueInGreen Digital,0.0,0,True,"The Sr. Software Engineer will work directly with clients and other team members including Strategy, UI/UX, QA, Project Management and other stakeholders on a",True,False,True,False,True,18092898,55317.0,125000,150000,False,True,False,False,False,False,False,15,-1,True,False,True,2,False,False,1
.NET Developer,Pluss Corporation,0.0,0,False,"High school or equivalent (Preferred).
 Temporarily due to COVID-19.",True,False,True,False,True,1534781,55317.0,50000,60000,False,True,False,False,False,False,False,31,10,False,False,True,1,False,False,1
DevOps Engineer - Team Lead,Charleston MSP,0.0,0,True,"Fundamental knowledge of networking, hardware, and software.
 Design, oversight and management of operating systems, network systems, software, and hardware in a",True,False,True,False,True,6960137,29407.0,80000,150000,False,True,False,False,False,False,False,31,7,False,False,False,0,False,False,1
Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborate closely with a team of software and test engineers to deliver complex software solutions.
 Conversant in software architecture and design patterns.",False,False,True,True,False,213,55317.0,96900,121700,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Senior Full Stack Developer,Composite Apps Inc.,4.0,1,True,"We are looking for a highly skilled computer programmer who is comfortable with both front and back end programming.
 Developing front-end website architecture.",True,True,True,False,True,7184660,92618.0,90000,120000,False,True,False,False,False,False,False,5,2,False,False,False,0,True,False,2
Robotics Software Development Engineer: Path Planning and Navigation,Discovery Robotics Corporation,0.0,0,False,"At least 2 years practical experience in software development.
 BS or MS in Robotics, Computer Science or similar degree.
 Generous vacation and personal time.",True,False,True,False,True,7592255,15213.0,91000,115000,False,True,False,False,False,False,False,31,3,False,False,False,0,False,False,1
Backend TypeScript Engineer,Aiva Health,0.0,0,False,"We're looking for a teammate who loves to create and maintain such software platforms, someone who enjoys working with a wide variety of programming languages,",True,False,True,False,True,18329085,55317.0,75000,95000,False,True,False,False,False,False,False,13,3,False,True,True,2,False,False,1
Senior Software Engineer - Enterprise Team (Full-Stack/Front-Leaning),Indeed,4.3,824,False,"Demonstrated ability to develop full-stack software applications.
 Collaborate with designers, product managers, subject matter experts, and other engineers",False,False,True,True,True,15530,55317.0,109000,159000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Staff Software Engineer - Lead Scoring & Routing (Backend),Indeed,4.3,824,False,"7+ years of experience in large-scale software development.
 The desire to solve tough problems with quality software at scale.",False,False,True,False,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Embedded Systems Engineer,Nortek,0.0,0,False,"The development will include the latest advances in transducer technology, hardware design, and signal processing algorithms.
 Del Mar, CA 92014 (Required).",True,False,True,True,True,12497450,92014.0,90000,150000,False,True,False,False,False,False,False,31,14,False,False,False,0,True,False,1
Sr. Java Developer,BVM Technology Associates Inc,0.0,0,True,"Troubleshoot, debug and upgrade existing software.
 Integrate software components and third-party programs.
 Experience with software design and development in a",True,True,False,False,True,20699492,55317.0,85000,110000,False,True,False,False,True,False,False,7,3,False,False,True,1,False,False,2
Software Engineer,Systems Automated,0.0,0,False,"From initial concept, through engineering, installation and service ¡V we utilize our team of engineers and in-house installation crews to deliver on our",True,False,True,False,True,1130979,76207.0,70000,90000,False,True,False,False,False,False,False,31,7,False,False,False,0,True,False,1
Android Developer,"DatChat, Inc.",0.0,0,True,This Android app developer will work with our team of talented engineers to design and build the next generation of our mobile applications.,True,False,True,False,True,18542752,8901.0,120000,160000,False,True,False,False,False,False,False,9,3,False,False,False,0,True,False,2
Senior Software Engineer,Zachary Piper Solutions,4.0,6,False,"Maintain application and COTS software.
 10+ years of software engineering experience.
 Design, develop, test, and integrate software.",False,False,False,False,False,3723001,55317.0,120000,140000,True,False,False,False,False,False,True,11,-1,True,True,True,2,True,True,0
Senior .Net Developer with Azure Experience,CTS,0.0,0,False,"Position *Azure Integration Lead*/Developer with .NET.
 Net, ASP.NET Web Api framework.
 Key Skills: *Strong in Azure and .
 NET hands on Design, Development*.",True,False,False,False,True,18593515,55317.0,92641,113228,False,False,False,False,True,False,False,22,3,False,False,True,1,False,False,0
Software Engineer,Indeed,4.3,824,False,"Every week sees the new release of multiple products that meet the needs of job seekers worldwide.
 Design, develop, and maintain pipelines that create search",False,False,True,False,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Software Developer - Embedded Firmware,Security Enhancements Systems (SES),0.0,0,False,"Embedded software: 1 year (Preferred).
 Collaborate with other engineers on technical and design issues.
 Interact with product development engineering team and",True,True,True,False,True,9032439,29406.0,70000,110000,False,True,False,False,False,False,False,0,-1,True,False,False,0,True,False,1
Site Reliability Engineer,Kaseware,0.0,0,False,"In-depth understanding of software development processes and workflows.
 You'll be responsible for the design and support of the product platform, focusing our",True,False,True,False,True,8263896,80231.0,115000,150000,False,True,False,False,False,False,False,31,4,False,False,False,0,False,False,1
Senior Python Developer,Advanced Tech Placement,0.0,0,False,"\* Building systems in a multi-cloud environment.
 \* Creating large scalable Python-based micro-services leveraging FastApi/Flask/Django and related",True,True,False,False,True,16808713,55317.0,85000,140000,False,True,False,False,False,False,False,0,-1,True,False,True,2,True,False,5
Junior DevOps Engineer,LogiCloud Technologies LLC,0.0,0,True,Define and engineer solution capabilities that satisfy customer business drivers / requirements and meet service delivery objectives.,True,False,False,False,True,20653517,55317.0,60000,80000,False,True,False,False,False,False,False,12,10,False,True,True,2,False,False,1
Software Engineer,Region 18 Education Service Center,3.5,4,False,"Experience with component-based software engineering (CBSE) in a professional setting.
 Keep abreast of new developments, current knowledge and techniques",True,False,True,False,True,16870113,78746.0,72918,105000,True,True,False,False,False,False,False,31,3,False,False,False,0,True,False,1
Senior iOS Engineer,Rapptr Labs,0.0,0,True,"You¡¦ll work with our Clients, Designers, Product Managers, and other Engineers to create cutting-edge codebases for our clients¡¦ diverse native mobile",True,False,True,False,True,18948110,7302.0,115000,150000,False,True,False,False,False,False,False,31,3,False,False,False,1,False,False,2
Lead Software/Java Engineer,Bectran,1.5,4,False,"Hands-on Design and Build of Java/J2EE based full stack software components.
 Our customers enjoy the ease, speed and cost-effectiveness of adopting the Bectran",True,True,True,False,True,19891121,55317.0,90000,130000,True,True,False,False,False,False,False,7,-1,True,False,True,0,True,False,1
Software Engineer,Indeed,4.3,824,False,"Every week sees the new release of multiple products that meet the needs of job seekers worldwide.
 Design, develop, and maintain pipelines that create search",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Senior DevOps Engineer,Taxrise,4.5,30,True,"Familiarity with agile software development in Python, Nodejs, Reactjs.
 We are seeking a talented Senior DevOps Engineer to be a key contributor to the team and",True,True,False,False,True,11302978,92612.0,100000,125000,True,True,False,False,False,False,False,5,3,False,False,False,0,True,False,1
